6353435,141227,2,231339;231353,34163;34136
5545324,118862,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
5545339,67692,0,,
5545353,78518,0,,
5545361,8917,0,,
5545364,28492,0,,
5545370,121395,0,,
5545373,115198,0,,
5784032,118144,2,231338;231339,34076;34163
5545382,8194,0,,
5816302,27906,0,,
5545393,61705,0,,
5545395,48067,0,,
5545400,44216,0,,
5545409,94345,3,231299;231338;231339,34149;34076;34163
5545419,129476,7,231353;231332;231345;231355;244973;231365;231339,34136;34112;34170;34165;34174;34053;34163
5545425,33296,6,231332;231338;231345;231355;231365;244973,34112;34076;34170;34165;34053;34174
5545432,11133,0,,
5545449,121784,0,,
5545458,113587,0,,
5545459,27740,4,231325;231332;231338;244973,34164;34112;34076;34174
5545463,101027,6,231332;231299;231345;231325;231338;231365,34149;34164;34112;34076;34170;34053
5545470,66737,0,,
5545471,22221,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
5545482,76181,0,,
5545491,64379,0,,
5545492,26210,3,231299;231338;231339,34149;34076;34163
5545494,25536,1,231299,34149
5545496,14563,1,233800,34153
5545514,37064,6,231332;231299;231345;231355;231338;231365,34149;34112;34076;34170;34165;34053
5545516,8693,0,,
5545527,31146,5,231353;231299;231345;231355;244973,34149;34170;34136;34165;34174
5545528,9242,0,,
5545532,48667,3,231299;231338;231339,34149;34076;34163
5545535,57951,7,231332;231299;231345;231325;231355;244973;231339,34112;34149;34170;34164;34165;34174;34163
5545538,25934,0,,
5545546,118517,2,231338;231353,34076;34136
5545557,39846,0,,
5545565,4865,0,,
5545579,10397,0,,
5545583,126435,3,231299;231338;231339,34149;34076;34163
5545588,64687,6,231332;231325;231355;244973;231338;231365,34164;34112;34076;34165;34053;34174
5545591,11128,6,231332;231345;231325;231355;244973;231339,34164;34112;34163;34170;34165;34174
5545604,34221,0,,
5545607,119992,3,231299;231338;231339,34149;34076;34163
5545612,39664,0,,
5545614,36595,0,,
5545637,121195,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
5545641,115607,0,,
5545647,1410,3,231299;231338;231339,34149;34076;34163
5545653,62021,0,,
5545661,136520,4,231332;231325;231355;244973,34164;34112;34165;34174
5545663,117961,6,231332;231325;231355;244973;231338;231365,34164;34112;34076;34165;34053;34174
6416997,30113,0,,
5545673,90479,3,231299;231338;231339,34149;34076;34163
5545678,140729,6,231299;231345;231325;231355;244973;231365,34149;34164;34170;34165;34053;34174
5545679,54162,0,,
5545682,62513,0,,
5545683,3320,0,,
5545689,5303,0,,
5545696,90015,0,,
5545697,49676,4,231332;231345;231355;244973,34112;34170;34165;34174
5545701,137366,0,,
5545703,27538,5,231332;231299;231345;244973;231338,34149;34112;34076;34170;34174
5545707,131142,0,,
5545753,9723,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5545755,36319,0,,
5545757,118556,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5545758,37972,7,231332;231345;231325;231355;244973;231365;231339,34164;34112;34163;34170;34165;34053;34174
5545760,118049,7,231332;231345;231355;244973;231338;231365;231339,34112;34170;34165;34174;34076;34053;34163
5545762,4723,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5545764,49042,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5545776,115167,0,,
5545777,50626,0,,
5545783,36350,0,,
5545787,73388,0,,
5545796,38951,0,,
5545800,125186,0,,
5545801,38841,0,,
5545822,130659,0,,
5545837,41004,6,231332;231338;231345;231355;231365;244973,34112;34076;34170;34165;34053;34174
5545852,41368,0,,
5545859,9499,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5545863,64771,0,,
5545867,462,3,231299;231338;231339,34149;34076;34163
5545868,57288,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5545870,94076,0,,
5545871,32686,2,231299;231338,34149;34076
5545874,15345,0,,
5545879,136284,3,231299;231338;231339,34149;34076;34163
5545886,44774,0,,
5545892,57715,0,,
5545893,61777,0,,
5545910,139471,2,231299;231338,34149;34076
5545922,37504,0,,
5545923,32256,0,,
5545939,139746,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5545963,93578,3,231299;231338;231339,34149;34076;34163
5545980,45020,2,231299;231338,34149;34076
5545991,35140,0,,
5546000,114415,5,231332;231345;231355;231338;231339,34112;34076;34163;34170;34165
5546028,60076,0,,
5546054,123265,0,,
5546055,27001,5,231332;231299;231355;244973;231338,34149;34112;34076;34165;34174
5546057,47300,0,,
5546058,10266,0,,
5546065,1848,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
5546067,61810,6,231332;231345;231325;244973;231338;231365,34164;34112;34076;34170;34053;34174
5546070,8553,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
5546088,34937,7,231332;231345;231355;244973;231338;231365;231339,34112;34170;34165;34174;34076;34053;34163
5546089,42088,5,231345;231355;244973;231338;231365,34076;34170;34165;34053;34174
5546094,69434,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
5546099,31561,0,,
5546103,135373,6,231353;231332;231345;231355;244973;231365,34112;34170;34136;34165;34053;34174
5546117,135726,5,231332;231355;244973;231338;231365,34112;34076;34165;34053;34174
5546122,50456,3,231299;231338;231339,34149;34076;34163
5546139,8167,3,231299;231338;231339,34149;34076;34163
5546152,36822,0,,
5546155,63278,6,231332;231299;231355;244973;231338;231365,34149;34112;34076;34165;34053;34174
6173156,121918,6,231332;231325;231355;244973;231338;231365,34164;34112;34076;34165;34053;34174
5546182,116604,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
5546184,115861,0,,
5546187,138354,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5546188,22096,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5546190,39682,0,,
5546194,40151,0,,
5546197,114518,4,231353;231332;231325;231355,34164;34112;34136;34165
5546212,118789,0,,
5546216,29262,2,231338;231339,34076;34163
5546224,116956,3,231299;231338;231339,34149;34076;34163
5546226,140651,0,,
5546230,118603,0,,
5546247,119213,7,231353;231332;231299;231345;231325;231355;244973,34136;34112;34149;34170;34164;34165;34174
5546248,140633,3,231299;231338;231339,34149;34076;34163
5546250,48899,6,231332;231345;231325;244973;231338;231339,34164;34112;34076;34163;34170;34174
5546257,112515,0,,
5546260,21910,2,231338;231339,34076;34163
5546270,121174,0,,
5546282,15325,3,231299;231338;231339,34149;34076;34163
5546310,51512,0,,
5546315,96190,0,,
5546319,1697,6,231299;231345;231355;244973;231338;231365,34149;34076;34170;34165;34053;34174
5546322,94796,0,,
5546325,120171,6,231332;231299;231345;231325;231355;244973,34149;34164;34112;34170;34165;34174
5546332,36261,0,,
5546348,86458,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5546349,5619,1,231355,34165
5546361,39347,0,,
5546375,26420,3,231299;231338;231339,34149;34076;34163
5546379,105399,0,,
5546382,76762,0,,
5546392,106594,3,231299;231338;231339,34149;34076;34163
5546408,93878,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5546425,45080,0,,
5546431,18817,7,231353;231332;231299;231345;231355;244973;231365,34136;34112;34149;34170;34165;34174;34053
5546433,122822,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5546438,50418,3,231299;231338;231339,34149;34076;34163
5546441,66446,0,,
5546448,115606,0,,
5546452,38404,0,,
5546476,106214,3,231299;231338;231339,34149;34076;34163
5546479,136721,0,,
5546492,31652,0,,
5546500,138694,0,,
5546513,9795,7,231353;231332;231299;231345;231325;231355;244973,34136;34112;34149;34170;34164;34165;34174
5546523,97940,2,231299;231339,34149;34163
5546531,54393,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
5546536,123032,0,,
5546539,2047,5,231332;231325;231355;244973;231338,34164;34112;34076;34165;34174
5546541,116058,6,231353;231332;231345;231325;231355;244973,34164;34112;34170;34136;34165;34174
5546547,33838,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
5546558,15026,0,,
5546581,126672,0,,
5546583,22071,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
5546599,11893,0,,
5546602,60806,0,,
5546606,17753,5,231353;231332;231345;231325;244973,34164;34112;34170;34136;34174
5546632,119845,0,,
5546634,120366,0,,
5546650,50458,3,231299;231338;231339,34149;34076;34163
5546660,135370,6,231332;231299;231345;231325;231355;244973,34149;34164;34112;34170;34165;34174
5546671,115320,0,,
5546672,2942,0,,
5546689,28045,0,,
5546694,113311,5,231332;231345;231355;231338;231365,34112;34076;34170;34165;34053
5546716,112925,0,,
5546729,6709,0,,
5546733,64681,0,,
5546737,58092,0,,
5546738,3943,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
5546744,140117,0,,
5546757,107304,3,231299;231338;231339,34149;34076;34163
5546759,65799,0,,
6773724,117926,6,231299;231345;231355;244973;231338;231365,34149;34076;34170;34165;34053;34174
5546780,130009,3,231299;231338;231339,34149;34076;34163
5546782,120964,7,231332;231299;231345;231355;244973;231365;231339,34112;34149;34170;34165;34174;34053;34163
5546788,115504,0,,
5546798,32514,6,231332;231345;231325;231355;231338;231365,34164;34112;34076;34170;34165;34053
5546808,117759,0,,
5546818,119056,0,,
5546824,61232,0,,
5546825,18635,3,231299;231338;231339,34149;34076;34163
5546829,48833,0,,
5546831,48256,0,,
5546832,120158,6,231332;231345;231355;244973;231365;231339,34112;34163;34170;34165;34053;34174
5546834,35833,0,,
5546836,116340,2,231299;231338,34149;34076
5546855,36818,0,,
5546869,141070,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5546872,109621,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5546880,24497,3,231299;231338;231339,34149;34076;34163
5546899,32811,0,,
5546900,118212,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5546902,44742,0,,
5546917,41660,0,,
6427428,1090,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5546929,56426,0,,
5546935,31786,3,231299;231338;231339,34149;34076;34163
5546947,32826,0,,
5546949,120091,2,231299;231338,34149;34076
5546950,128038,0,,
5546953,81578,0,,
5546956,32333,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5546976,55705,0,,
5546978,36892,3,231299;231338;231339,34149;34076;34163
5546986,125110,0,,
5546987,127268,0,,
5546993,42393,0,,
5546997,37476,0,,
5547011,32465,5,231353;231332;231299;231345;231365,34149;34112;34170;34136;34053
5547022,46890,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5547042,86264,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
5547044,63213,0,,
6007031,303,2,231299;231338,34149;34076
5547056,129292,0,,
5547061,6359,0,,
5547078,106665,0,,
5547079,41018,0,,
5547080,40096,0,,
5547097,9931,0,,
5547103,62023,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5547112,61595,0,,
5547132,54700,2,231299;231338,34149;34076
5547156,62080,3,231299;231338;231339,34149;34076;34163
5547158,39936,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5547190,139574,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5547196,2317,0,,
6161197,44615,7,231353;231345;231325;231355;244973;231365;231339,34136;34170;34164;34165;34174;34053;34163
5547211,52318,0,,
5547215,37285,0,,
5547219,23470,0,,
5547224,51222,0,,
5547250,151,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5547260,33494,6,231332;231299;231345;231325;231355;231338,34149;34164;34112;34076;34170;34165
5547263,59739,0,,
5547264,105539,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
5547271,51464,0,,
5547292,39653,3,231299;231338;231339,34149;34076;34163
5547305,6520,0,,
6000639,46330,0,,
5547311,136214,0,,
5547330,30495,0,,
5547372,94059,3,231299;231338;231339,34149;34076;34163
5547381,7235,5,231345;231325;231355;244973;231338,34164;34076;34170;34165;34174
5547400,51056,0,,
5547405,7980,4,231332;231325;244973;231338,34164;34112;34076;34174
5547418,50018,2,231299;231338,34149;34076
5547423,83784,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5547426,27785,7,231353;231332;231299;231345;231325;231355;244973,34136;34112;34149;34170;34164;34165;34174
5547432,56773,0,,
5547445,133695,5,231332;231299;231345;231355;244973,34149;34112;34170;34165;34174
5547448,61611,2,231338;231339,34076;34163
5547465,43329,0,,
5547482,29146,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
5547486,136979,3,231299;231338;231339,34149;34076;34163
5547492,54244,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5547500,130703,3,231299;231338;231339,34149;34076;34163
5547510,21037,1,231299,34149
5547511,33520,3,231299;231338;231339,34149;34076;34163
5547516,118045,3,231299;231338;231339,34149;34076;34163
5547519,63703,0,,
5547535,123268,6,231332;231299;231345;231325;244973;231338,34149;34164;34112;34076;34170;34174
5547552,78048,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5547561,21072,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5547565,117543,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5547581,34271,0,,
5547601,6075,0,,
5547605,43455,0,,
5547606,136743,6,231299;231332;231338;231345;231355;244973,34149;34112;34076;34170;34165;34174
5547634,119861,6,231299;231332;231338;231345;231355;244973,34149;34112;34076;34170;34165;34174
6629800,127671,6,231332;231299;231345;231325;244973;231338,34149;34164;34112;34076;34170;34174
5547643,118354,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5547654,97456,5,231332;231345;231325;244973;231339,34164;34112;34163;34170;34174
5547668,67862,0,,
5547679,139874,2,231338;231339,34076;34163
5547689,102035,0,,
5547697,99490,0,,
5547707,61572,5,231332;231345;231325;231355;244973,34164;34112;34170;34165;34174
5547709,4282,0,,
5547718,137340,0,,
5547726,48709,6,231353;231332;231355;244973;231338;231365,34112;34076;34136;34165;34053;34174
5547732,121707,0,,
5547764,118735,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
5547780,85790,0,,
5547784,18193,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
5547797,48569,0,,
5547802,113002,3,231299;231338;231339,34149;34076;34163
5547808,139353,0,,
5547819,120761,0,,
5547872,75067,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
5547877,127697,6,231353;231332;231299;231345;231355;244973,34149;34112;34170;34136;34165;34174
5547894,128371,0,,
5547899,27974,6,231332;231345;231355;244973;231338;231365,34112;34076;34170;34165;34053;34174
5547911,48354,2,231299;231339,34149;34163
5547939,80884,2,231299;231338,34149;34076
5547951,138676,0,,
5547969,120691,0,,
5547989,58121,3,231332;231345;231355,34112;34170;34165
5547991,118726,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5548003,53889,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
5548007,35102,0,,
5548010,9107,5,231353;231332;231355;244973;231365,34112;34136;34165;34053;34174
5548016,60978,7,231353;231332;231345;231355;244973;231365;231339,34136;34112;34170;34165;34174;34053;34163
5548021,43208,0,,
5548024,43662,0,,
5548025,118671,3,231299;231338;231339,34149;34076;34163
6648601,2715,3,231299;231338;231339,34149;34076;34163
5548045,2695,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
5628982,104718,2,231338;231339,34076;34163
5548056,93225,0,,
5548059,123901,0,,
5548075,42581,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
5548098,129603,6,231332;231299;231345;231355;244973;231365,34149;34112;34170;34165;34053;34174
5548109,128948,0,,
5548110,118474,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
5548120,115713,6,231332;231299;231345;231355;244973;231339,34149;34112;34163;34170;34165;34174
5548130,36693,0,,
5548132,140519,0,,
5548148,44679,7,231332;231345;231325;231355;244973;231338;231339,34112;34170;34164;34165;34174;34076;34163
5548150,33250,0,,
5548153,121268,1,231338,34076
5548172,34869,0,,
5548178,125016,7,231332;231299;231345;231355;244973;231338;231365,34149;34112;34076;34170;34165;34053;34174
